node_id,segment,lat,lon,planned_sog_knots,actual_sog_knots,planned_sws_knots,actual_sws_knots,distance_nm,time_h,fuel_mt,cum_distance_nm,cum_time_h,cum_fuel_mt,beaufort,wave_height_m,current_knots,heading_deg
41,2,24.08,60.88,12.033917826654056,12.033917826654056,12.08251953125,12.08251953125,11.999999999999659,0.9971814809488501,1.2417993352706087,518.1989590832882,44.86256175886523,52.90815317868105,3,0.6399999856948853,0.0,116.78462699446389
42,2,23.989809204796092,61.07529066933396,12.033917826654056,12.033917826654056,12.042236328125,12.042236328125,12.000000000000341,0.9971814809489068,1.229420196745901,530.1989590832885,45.85974323981414,54.137573375426946,2,0.6399999856948853,0.0,116.86416762538227
43,2,23.899371501471848,61.27030755008517,12.033917826654056,12.033917826654056,12.130126953125,12.130126953125,12.0,0.9971814809488784,1.2565360241333914,542.1989590832885,46.85692472076302,55.394109399560335,2,0.6600000262260437,0.19438444087623777,116.94331589621184
44,2,23.80868828291025,61.46505144459315,12.033917826654056,12.033917826654056,12.1685791015625,12.1685791015625,12.000000000000114,0.9971814809488878,1.2685234914541579,554.1989590832886,47.85410620171191,56.662632891014496,3,0.6600000262260437,0.09719222043811888,117.02207195824641
45,2,23.717760939415,61.659523164914106,12.033917826654056,12.033917826654056,12.2125244140625,12.2125244140625,11.999999999999886,0.9971814809488689,1.2823165288313212,566.1989590832885,48.851287682660775,57.94494941984582,3,0.6600000262260437,0.13745056372739325,117.10043597070249
46,2,23.626590858686132,61.853723532691404,12.033917826654056,12.033917826654056,12.1685791015625,12.1685791015625,12.000000000000227,0.9971814809488974,1.26852349145417,578.1989590832887,49.84846916360967,59.21347291129999,3,0.6600000262260437,0.09719222043811888,117.1784081005308
47,2,23.53517942579639,62.047653379027025,12.033917826654056,12.033917826654056,12.03857421875,12.03857421875,11.999999999999773,0.9971814809488595,1.2282989177542907,590.1989590832885,50.84565064455853,60.441771829054275,3,0.6600000262260437,0.09719222043811888,117.25598852233519
48,2,23.443528023168206,62.24131354435372,12.033917826654056,12.033917826654056,11.90673828125,11.90673828125,12.000000000000114,0.9971814809488878,1.1883854568320786,602.1989590832886,51.84283212550742,61.630157285886355,2,0.6399999856948853,0.29157668545230675,117.33317741817065
49,2,23.351638030551467,62.43470487830827,12.033917826654056,12.033917826654056,12.115478515625,12.115478515625,11.999999999999886,0.9971814809488689,1.2519893106026638,614.1989590832885,52.84001360645629,62.88214659648902,3,0.6600000262260437,0.35043154112978575,117.40997497747226
50,2,23.259510825001833,62.627828239605364,12.033917826654056,12.033917826654056,12.3773193359375,12.3773193359375,11.999999999999886,0.9971814809488689,1.334930615258157,626.1989590832884,53.837195087405156,64.21707721174718,3,0.6600000262260437,0.40073380614459897,117.48638139685761
51,2,23.167147780859867,62.820684495912666,12.033917826654056,12.033917826654056,12.2930908203125,12.2930908203125,11.999999999999886,0.9971814809488689,1.307862766374589,638.1989590832883,54.834376568354024,65.52493997812176,3,0.6800000071525574,0.30734877606962463,117.56239688004223
52,2,23.074550269730683,63.01327452372654,12.033917826654056,12.033917826654056,12.2930908203125,12.2930908203125,12.000000000000568,0.9971814809489257,1.3078627663746634,650.1989590832889,55.83155804930295,66.83280274449643,3,0.699999988079071,0.30734877606962463,117.63802163765806
53,2,22.98171966046439,63.20559920824887,12.033917826654056,12.033917826654056,12.291259765625,12.291259765625,12.000000000000114,0.9971814809488878,1.307278435322028,662.198959083289,56.82873953025184,68.14008117981847,3,0.7200000286102295,0.30734877606962463,117.71325588717349
54,2,22.888657319137042,63.39765944326465,12.033917826654056,12.033917826654056,12.291259765625,12.291259765625,11.999999999999886,0.9971814809488689,1.3072784353220033,674.1989590832889,57.825921011200705,69.44735961514047,3,0.7200000286102295,0.30734877606962463,117.7880998527073
55,2,22.795364609032386,63.589456131020675,12.033917826654056,12.033917826654056,12.1685791015625,12.1685791015625,12.000000000000227,0.9971814809488974,1.26852349145417,686.1989590832891,58.8231024921496,70.71588310659465,3,0.7400000095367432,0.09719222043811888,117.86255376492204
56,2,22.701842890624125,63.78099018210505,12.033917826654056,12.033917826654056,12.1282958984375,12.1282958984375,11.999999999999204,0.9971814809488123,1.255967083948903,698.1989590832883,59.82028397309841,71.97185019054355,3,0.7599999904632568,0.09719222043811888,117.93661786091513
57,2,22.608093521558843,63.97226251532762,12.033917826654056,12.033917826654056,12.042236328125,12.042236328125,12.000000000000796,0.9971814809489445,1.2294201967459475,710.1989590832891,60.81746545404736,73.2012703872895,3,0.7599999904632568,0.13745056372739325,118.01029238402994
58,2,22.514117856639604,64.16327405760156,12.033917826654056,12.033917826654056,11.998291015625,11.998291015625,11.999999999999659,0.9971814809488501,1.2160098134926396,722.1989590832887,61.81464693499621,74.41728020078213,3,0.7799999713897705,0.09719222043811888,118.08357758378872
59,2,22.41991724781013,64.35402574382555,12.033917826654056,12.033917826654056,11.866455078125,11.866455078125,11.999999999999773,0.9971814809488595,1.1763644837066705,734.1989590832885,62.81182841594507,75.5936446844888,3,0.800000011920929,0.2173284314106144,118.15647371572837
